month,customer_id,cohort_index,design_partner,active,managed_spend_cents,take_rate_bps,platform_fee_cents,revenue_cents,compute_cost_cents,telemetry_cost_cents,support_cost_cents,cogs_cents
2025-12,HX-C0060,5,0,1,7037217,285,85000,285560,57943,14485,12783,85211
2026-01,HX-C0060,5,0,1,7234956,285,85000,291196,58651,14662,12939,86252
2026-02,HX-C0060,5,0,1,7545661,285,85000,300051,59985,14996,13233,88214
2026-03,HX-C0060,5,0,1,7917381,285,85000,310645,61639,15409,13598,90646
2026-04,HX-C0060,5,0,1,8181905,285,85000,318184,62659,15664,13823,92146
2026-05,HX-C0060,5,0,1,8360025,285,85000,323260,63174,15793,13937,92904
2026-06,HX-C0060,5,0,1,8518647,285,85000,327781,63568,15892,14023,93483
2026-07,HX-C0060,5,0,1,8808754,285,85000,336049,64668,16167,14266,95101
2025-05,HX-C0061,7,0,1,56211487,285,85000,1687027,359984,89996,79409,529389
2025-06,HX-C0061,7,0,1,56719686,285,85000,1701511,360529,90132,79529,530190
2025-07,HX-C0061,7,0,1,58781277,285,85000,1760266,370345,92586,81695,544626
2025-08,HX-C0061,7,0,1,59818011,285,85000,1789813,373884,93471,82475,549830
2025-09,HX-C0061,7,0,1,63234810,285,85000,1887192,391403,97850,86340,575593
2025-10,HX-C0061,7,0,1,65786296,285,85000,1959909,403552,100888,89020,593460
2025-11,HX-C0061,7,0,1,69004292,285,85000,2051622,419367,104841,92509,616717
2025-12,HX-C0061,7,0,1,70546567,285,85000,2095577,425217,106304,93799,625320
2026-01,HX-C0061,7,0,1,72053277,285,85000,2138518,430731,107682,95016,633429
2026-02,HX-C0061,7,0,1,74710516,285,85000,2214249,442672,110668,97649,650989
2026-03,HX-C0061,7,0,1,76837849,285,85000,2274878,451390,112847,99572,663809
2026-04,HX-C0061,7,0,1,77585640,285,85000,2296190,452183,113045,99748,664976
2026-05,HX-C0061,7,0,1,78431928,285,85000,2320309,453462,113365,100029,666856
2026-06,HX-C0061,7,0,1,79565506,285,85000,2352616,456256,114064,100646,670966
2026-07,HX-C0061,7,0,1,81731987,285,85000,2414361,464619,116154,102491,683264
2025-08,HX-C0062,8,0,1,24035109,285,85000,770000,160849,40212,35482,236543
2025-09,HX-C0062,8,0,1,24801867,285,85000,791853,164230,41057,36228,241515
2025-10,HX-C0062,8,0,1,25468339,285,85000,810847,166956,41739,36829,245524
2025-11,HX-C0062,8,0,1,26063831,285,85000,827819,169212,42303,37327,248842
2025-12,HX-C0062,8,0,1,27245265,285,85000,861490,174806,43701,38561,257068
2026-01,HX-C0062,8,0,1,28107552,285,85000,886065,178467,44616,39369,262452
2026-02,HX-C0062,8,0,1,28139867,285,85000,886986,177325,44331,39117,260773
2026-03,HX-C0062,8,0,1,28700009,285,85000,902950,179166,44791,39523,263480
2026-04,HX-C0062,8,0,1,30147996,285,85000,944217,185942,46485,41018,273445
2026-05,HX-C0062,8,0,1,31098220,285,85000,971299,189822,47455,41874,279151
2026-06,HX-C0062,8,0,1,32082820,285,85000,999360,193811,48452,42754,285017
2026-07,HX-C0062,8,0,1,32719876,285,85000,1017516,195810,48952,43195,287957
2024-11,HX-C0063,5,0,1,34953427,285,85000,1081172,240409,60102,53032,353543
2024-12,HX-C0063,5,0,1,35909616,285,85000,1108424,244810,61202,54004,360016
2025-01,HX-C0063,5,0,1,37043861,285,85000,1140750,250243,62560,55202,368005
2025-02,HX-C0063,5,0,1,37735591,285,85000,1160464,252832,63208,55772,371812
2025-03,HX-C0063,5,0,1,38311480,285,85000,1176877,254647,63661,56174,374482
2025-04,HX-C0063,5,0,1,39676257,285,85000,1215773,261245,65311,57628,384184
2025-05,HX-C0063,5,0,1,40638490,285,85000,1243196,265277,66319,58518,390114
2025-06,HX-C0063,5,0,1,41354927,285,85000,1263615,267744,66936,59062,393742
2025-07,HX-C0063,5,0,1,43006768,285,85000,1310692,275759,68939,60830,405528
2025-08,HX-C0063,5,0,1,43861291,285,85000,1335046,278885,69721,61520,410126
2025-09,HX-C0063,5,0,1,44285916,285,85000,1347148,279398,69849,61633,410880
2025-10,HX-C0063,5,0,1,44499989,285,85000,1353249,278638,69659,61466,409763
2025-11,HX-C0063,5,0,1,44936116,285,85000,1365679,279155,69788,61580,410523
2025-12,HX-C0063,5,0,1,45815842,285,85000,1390751,282200,70550,62250,415000
2026-01,HX-C0063,5,0,1,46252587,285,85000,1403198,282626,70656,62345,415627
2026-02,HX-C0063,5,0,1,47363243,285,85000,1434852,286855,71713,63278,421846
2026-03,HX-C0063,5,0,1,48148831,285,85000,1457241,289150,72287,63785,425222
2026-04,HX-C0063,5,0,1,49708483,285,85000,1501691,295724,73931,65234,434889
2026-05,HX-C0063,5,0,1,50174257,285,85000,1514966,296072,74018,65311,435401
2026-06,HX-C0063,5,0,1,51036543,285,85000,1539541,298572,74643,65862,439077
2026-07,HX-C0063,5,0,1,52152928,285,85000,1571358,302391,75597,66706,444694
2024-05,HX-C0064,3,0,1,19892772,285,85000,651944,150817,37704,33270,221791
2024-06,HX-C0064,3,0,1,20469294,285,85000,668374,153618,38404,33888,225910
2024-07,HX-C0064,3,0,1,21096006,285,85000,686236,156697,39174,34567,230438
2024-08,HX-C0064,3,0,1,21464455,285,85000,696736,158053,39513,34865,232431
2024-09,HX-C0064,3,0,1,22198684,285,85000,717662,161726,40431,35676,237833
2024-10,HX-C0064,3,0,1,22637464,285,85000,730167,163451,40862,36057,240370
2024-11,HX-C0064,3,0,1,23715047,285,85000,760878,169188,42297,37322,248807
2024-12,HX-C0064,3,0,1,24278669,285,85000,776942,171598,42899,37853,252350
2025-01,HX-C0064,3,0,1,25546380,285,85000,813071,178361,44590,39345,262296
2025-02,HX-C0064,3,0,1,26329723,285,85000,835397,182009,45502,40150,267661
2025-03,HX-C0064,3,0,1,27239726,285,85000,861332,186371,46592,41112,274075
2025-04,HX-C0064,3,0,1,28004615,285,85000,883131,189766,47441,41862,279069
2025-05,HX-C0064,3,0,1,29133867,285,85000,915315,195313,48828,43084,287225
2025-06,HX-C0064,3,0,1,30136210,285,85000,943881,199996,49999,44118,294113
2025-07,HX-C0064,3,0,1,31304516,285,85000,977178,205589,51397,45352,302338
2025-08,HX-C0064,3,0,1,31195784,285,85000,974079,203481,50870,44886,299237
2025-09,HX-C0064,3,0,1,32144526,285,85000,1001118,207631,51907,45802,305340
2025-10,HX-C0064,3,0,1,32822622,285,85000,1020444,210113,52528,46349,308990
2025-11,HX-C0064,3,0,1,34526670,285,85000,1069010,218513,54628,48203,321344
2025-12,HX-C0064,3,0,1,35488613,285,85000,1096425,222477,55619,49077,327173
2026-01,HX-C0064,3,0,1,37264971,285,85000,1147051,231034,57758,50964,339756
2026-02,HX-C0064,3,0,1,37829666,285,85000,1163145,232535,58133,51296,341964
2026-03,HX-C0064,3,0,1,38505518,285,85000,1182407,234617,58654,51755,345026
2026-04,HX-C0064,3,0,1,40134081,285,85000,1228821,241988,60497,53381,355866
2026-05,HX-C0064,3,0,1,40839435,285,85000,1248923,244079,61019,53842,358940
2026-06,HX-C0064,3,0,1,41484141,285,85000,1267298,245774,61443,54216,361433
2026-07,HX-C0064,3,0,1,42177464,285,85000,1287057,247681,61920,54636,364237
2024-02,HX-C0065,2,1,1,23372814,285,85000,751125,177133,44283,39074,260490
2024-03,HX-C0065,2,1,1,25320460,285,85000,806633,189016,47254,41695,277965
2024-04,HX-C0065,2,1,1,27427711,285,85000,866689,201792,50448,44514,296754
2024-05,HX-C0065,2,1,1,29217560,285,85000,917700,212296,53074,46831,312201
2024-06,HX-C0065,2,1,1,31164567,285,85000,973190,223677,55919,49342,328938
2024-07,HX-C0065,2,1,1,33414053,285,85000,1037300,236861,59215,52249,348325
2024-08,HX-C0065,2,1,1,35480973,285,85000,1096207,248671,62167,54856,365694
2024-09,HX-C0065,2,1,1,38381028,285,85000,1178859,265657,66414,58602,390673
2024-10,HX-C0065,2,1,1,42288479,285,85000,1290221,288823,72205,63712,424740
2024-11,HX-C0065,2,1,1,45535705,285,85000,1382767,307471,76867,67826,452164
2024-12,HX-C0065,2,1,1,49018934,285,85000,1482039,327328,81832,72206,481366
2025-01,HX-C0065,2,1,1,52511534,285,85000,1581578,346947,86736,76534,510217
2025-02,HX-C0065,2,1,1,55451899,285,85000,1665379,362839,90709,80039,533587
2025-03,HX-C0065,2,1,1,60132469,285,85000,1798775,389211,97302,85857,572370
2025-04,HX-C0065,2,1,1,63084166,285,85000,1882898,404596,101149,89250,594995
2025-05,HX-C0065,2,1,1,68195842,285,85000,2028581,432866,108216,95486,636568
2025-06,HX-C0065,2,1,1,72764519,285,85000,2158788,457421,114355,100902,672678
2025-07,HX-C0065,2,1,1,76458405,285,85000,2264064,476340,119085,105076,700501
2025-08,HX-C0065,2,1,1,82845658,285,85000,2446101,510980,127745,112717,751442
2025-09,HX-C0065,2,1,1,90473206,285,85000,2663486,552406,138101,121856,812363
2025-10,HX-C0065,2,1,1,97828239,285,85000,2873104,591583,147895,130497,869975
2025-11,HX-C0065,2,1,1,105105516,285,85000,3080507,629680,157420,138900,926000
2025-12,HX-C0065,2,1,1,112803948,285,85000,3299912,669591,167397,147705,984693
2026-01,HX-C0065,2,1,1,120028819,285,85000,3505821,706128,176532,155764,1038424
2026-02,HX-C0065,2,1,1,126887708,285,85000,3701299,739963,184990,163228,1088181
2026-03,HX-C0065,2,1,1,138461256,285,85000,4031145,799875,199968,176445,1176288
2026-04,HX-C0065,2,1,1,148090839,285,85000,4305588,847890,211972,187036,1246898
2026-05,HX-C0065,2,1,1,158995223,285,85000,4616363,902184,225546,199012,1326742
2026-06,HX-C0065,2,1,1,170564161,285,85000,4946078,959222,239805,211594,1410621
2026-07,HX-C0065,2,1,1,181886450,285,85000,5268763,1013920,253480,223659,1491059
2024-08,HX-C0066,4,0,1,8903255,285,85000,338742,76842,19210,16952,113004
2024-09,HX-C0066,4,0,1,9267153,285,85000,349113,78673,19668,17355,115696
2024-10,HX-C0066,4,0,1,9418753,285,85000,353434,79118,19779,17453,116350
2024-11,HX-C0066,4,0,1,9730095,285,85000,362307,80562,20140,17772,118474
2024-12,HX-C0066,4,0,1,10053849,285,85000,371534,82058,20514,18102,120674
2025-01,HX-C0066,4,0,1,10371381,285,85000,380584,83487,20871,18418,122776
2025-02,HX-C0066,4,0,1,10709203,285,85000,390212,85015,21253,18755,125023
2025-03,HX-C0066,4,0,1,10691082,285,85000,389695,84320,21080,18600,124000
2025-04,HX-C0066,4,0,1,11023789,285,85000,399177,85774,21443,18922,126139
2025-05,HX-C0066,4,0,1,11096265,285,85000,401243,85618,21404,18888,125910
2025-06,HX-C0066,4,0,1,11200674,285,85000,404219,85648,21412,18894,125954
2025-07,HX-C0066,4,0,1,11647507,285,85000,416953,87723,21930,19352,129005
2025-08,HX-C0066,4,0,1,12019212,285,85000,427547,89312,22328,19702,131342
2025-09,HX-C0066,4,0,1,12365954,285,85000,437429,90722,22680,20013,133415
2025-10,HX-C0066,4,0,1,12607534,285,85000,444314,91485,22871,20182,134538
2025-11,HX-C0066,4,0,1,13161383,285,85000,460099,94047,23511,20747,138305
2025-12,HX-C0066,4,0,1,13120019,285,85000,458920,93119,23279,20543,136941
2026-01,HX-C0066,4,0,1,13403529,285,85000,467000,94061,23515,20749,138325
2026-02,HX-C0066,4,0,1,13773915,285,85000,477556,95472,23868,21061,140401
2026-03,HX-C0066,4,0,1,14200987,285,85000,489728,97173,24293,21436,142902
2026-04,HX-C0066,4,0,1,14659732,285,85000,502802,99015,24753,21843,145611
2026-05,HX-C0066,4,0,1,15224213,285,85000,518890,101407,25351,22370,149128
2026-06,HX-C0066,4,0,1,15464490,285,85000,525737,101959,25489,22492,149940
2026-07,HX-C0066,4,0,1,15725173,285,85000,533167,102602,25650,22634,150886
2025-02,HX-C0067,6,0,1,11239256,285,85000,405318,88306,22076,19481,129863
2025-03,HX-C0067,6,0,1,11655381,285,85000,417178,90267,22566,19913,132746
2025-04,HX-C0067,6,0,1,12346956,285,85000,436888,93878,23469,20709,138056
2025-05,HX-C0067,6,0,1,12814881,285,85000,450224,96070,24017,21193,141280
2025-06,HX-C0067,6,0,1,13149686,285,85000,459766,97418,24354,21491,143263
2025-07,HX-C0067,6,0,1,13953141,285,85000,482664,101548,25387,22401,149336
2025-08,HX-C0067,6,0,1,14359465,285,85000,494244,103245,25811,22775,151831
2025-09,HX-C0067,6,0,1,14728117,285,85000,504751,104685,26171,23093,153949
2025-10,HX-C0067,6,0,1,15202729,285,85000,518277,106715,26678,23541,156934
2025-11,HX-C0067,6,0,1,15459371,285,85000,525592,107434,26858,23700,157992
2025-12,HX-C0067,6,0,1,15687173,285,85000,532084,107965,26991,23817,158773
2026-01,HX-C0067,6,0,1,15851197,285,85000,536759,108111,27027,23850,158988
2026-02,HX-C0067,6,0,1,16491969,285,85000,555021,110959,27739,24478,163176
2026-03,HX-C0067,6,0,1,17053571,285,85000,571026,113305,28326,24994,166625
2026-04,HX-C0067,6,0,1,17426791,285,85000,581663,114545,28636,25268,168449
2026-05,HX-C0067,6,0,1,17758196,285,85000,591108,115521,28880,25483,169884
2026-06,HX-C0067,6,0,1,18202569,285,85000,603773,117093,29273,25830,172196
2026-07,HX-C0067,6,0,1,18667069,285,85000,617011,118737,29684,26193,174614
2024-05,HX-C0068,3,0,1,10736397,285,85000,390987,90448,22612,19953,133013
2024-06,HX-C0068,3,0,1,11096427,285,85000,401248,92222,23055,20344,135621
2024-07,HX-C0068,3,0,1,11378619,285,85000,409290,93458,23364,20617,137439
2024-08,HX-C0068,3,0,1,11797748,285,85000,421235,95555,23888,21080,140523
2024-09,HX-C0068,3,0,1,12290374,285,85000,435275,98090,24522,21638,144250
2024-10,HX-C0068,3,0,1,12243526,285,85000,433940,97140,24285,21428,142853
2024-11,HX-C0068,3,0,1,12356334,285,85000,437155,97205,24301,21443,142949
2024-12,HX-C0068,3,0,1,12706048,285,85000,447122,98753,24688,21784,145225
2025-01,HX-C0068,3,0,1,12884384,285,85000,452204,99199,24799,21883,145881
2025-02,HX-C0068,3,0,1,13157381,285,85000,459985,100217,25054,22108,147379
2025-03,HX-C0068,3,0,1,13198707,285,85000,461163,99784,24946,22012,146742
2025-04,HX-C0068,3,0,1,13658113,285,85000,474256,101907,25476,22481,149864
2025-05,HX-C0068,3,0,1,14119324,285,85000,487400,104003,26000,22943,152946
2025-06,HX-C0068,3,0,1,14429650,285,85000,496245,105147,26286,23196,154629
2025-07,HX-C0068,3,0,1,14664170,285,85000,502928,105811,26452,23342,155605
2025-08,HX-C0068,3,0,1,14955598,285,85000,511234,106794,26698,23559,157051
2025-09,HX-C0068,3,0,1,15100072,285,85000,515352,106883,26720,23579,157182
2025-10,HX-C0068,3,0,1,15331268,285,85000,521941,107469,26867,23707,158043
2025-11,HX-C0068,3,0,1,15696160,285,85000,532340,108814,27203,24004,160021
2025-12,HX-C0068,3,0,1,16091003,285,85000,543593,110301,27575,24332,162208
2026-01,HX-C0068,3,0,1,16518950,285,85000,555790,111944,27986,24694,164624
2026-02,HX-C0068,3,0,1,16714331,285,85000,561358,112226,28056,24757,165039
2026-03,HX-C0068,3,0,1,17321108,285,85000,578651,114818,28704,25328,168850
2026-04,HX-C0068,3,0,1,17571383,285,85000,585784,115357,28839,25447,169643
2026-05,HX-C0068,3,0,1,18022286,285,85000,598635,116991,29247,25809,172047
2026-06,HX-C0068,3,0,1,18555720,285,85000,613838,119044,29761,26261,175066
2026-07,HX-C0068,3,0,1,18682919,285,85000,617463,118824,29706,26212,174742
2026-05,HX-C0069,11,0,1,23333797,285,85000,750013,146576,36644,32333,215553
2026-06,HX-C0069,11,0,1,23738259,285,85000,761540,147689,36922,32580,217191
2026-07,HX-C0069,11,0,1,24075353,285,85000,771147,148399,37099,32736,218234
2023-11,HX-C0070,1,1,1,8158781,285,85000,317525,76304,19076,16833,112213
2023-12,HX-C0070,1,1,1,8606218,285,85000,330277,78875,19718,17400,115993
2024-01,HX-C0070,1,1,1,9148769,285,85000,345739,82050,20512,18100,120662
2024-02,HX-C0070,1,1,1,9619751,285,85000,359162,84698,21174,18685,124557
2024-03,HX-C0070,1,1,1,10310581,285,85000,378851,88775,22193,19584,130552
2024-04,HX-C0070,1,1,1,11010244,285,85000,398791,92851,23212,20483,136546
2024-05,HX-C0070,1,1,1,11887382,285,85000,423790,98037,24509,21627,144173
2024-06,HX-C0070,1,1,1,12963435,285,85000,454457,104452,26113,23041,153606
2024-07,HX-C0070,1,1,1,13930959,285,85000,482032,110068,27517,24281,161866
2024-08,HX-C0070,1,1,1,14991606,285,85000,512260,116204,29051,25634,170889
2024-09,HX-C0070,1,1,1,15878176,285,85000,537528,121132,30283,26721,178136
2024-10,HX-C0070,1,1,1,16883966,285,85000,566193,126745,31686,27959,186390
2024-11,HX-C0070,1,1,1,17895009,285,85000,595007,132305,33076,29186,194567
2024-12,HX-C0070,1,1,1,19337501,285,85000,636118,140495,35123,30993,206611
2025-01,HX-C0070,1,1,1,21082760,285,85000,685858,150454,37613,33190,221257
2025-02,HX-C0070,1,1,1,22655958,285,85000,730694,159197,39799,35118,234114
2025-03,HX-C0070,1,1,1,23965664,285,85000,768021,166181,41545,36658,244384
2025-04,HX-C0070,1,1,1,25415659,285,85000,809346,173912,43478,38363,255753
2025-05,HX-C0070,1,1,1,27222613,285,85000,860844,183689,45922,40521,270132
2025-06,HX-C0070,1,1,1,29392295,285,85000,922680,195504,48876,43127,287507
2025-07,HX-C0070,1,1,1,31569502,285,85000,984730,207179,51794,45702,304675
2025-08,HX-C0070,1,1,1,33657915,285,85000,1044250,218139,54534,48120,320793
2025-09,HX-C0070,1,1,1,35440278,285,85000,1095047,227112,56778,50099,333989
2025-10,HX-C0070,1,1,1,38308503,285,85000,1176792,242305,60576,53451,356332
2025-11,HX-C0070,1,1,0,0,285,0,0,0,0,0,0
2025-12,HX-C0070,1,1,0,0,285,0,0,0,0,0,0
2026-01,HX-C0070,1,1,0,0,285,0,0,0,0,0,0
2026-02,HX-C0070,1,1,0,0,285,0,0,0,0,0,0
2026-03,HX-C0070,1,1,0,0,285,0,0,0,0,0,0
2026-04,HX-C0070,1,1,0,0,285,0,0,0,0,0,0
2026-05,HX-C0070,1,1,0,0,285,0,0,0,0,0,0
2026-06,HX-C0070,1,1,0,0,285,0,0,0,0,0,0
2026-07,HX-C0070,1,1,0,0,285,0,0,0,0,0,0
2023-08,HX-C0071,0,1,1,28741054,235,85000,760414,186149,46537,41063,273749
2023-09,HX-C0071,0,1,1,30283883,235,85000,796671,193832,48458,42758,285048
2023-10,HX-C0071,0,1,1,32557833,235,85000,850109,205562,51390,45346,302298
2023-11,HX-C0071,0,1,1,34818378,235,85000,903231,217056,54264,47881,319201
2023-12,HX-C0071,0,1,1,36765942,235,85000,948999,226635,56658,49995,333288
2024-01,HX-C0071,0,1,1,39899648,235,85000,1022641,242692,60673,53536,356901
2024-02,HX-C0071,0,1,1,42169486,235,85000,1075982,253742,63435,55973,373150
2024-03,HX-C0071,0,1,1,46469874,235,85000,1177042,275813,68953,60842,405608
2024-04,HX-C0071,0,1,1,49172047,235,85000,1240543,288837,72209,63715,424761
2024-05,HX-C0071,0,1,1,52735852,235,85000,1324292,306356,76589,67579,450524
2024-06,HX-C0071,0,1,1,55788475,235,85000,1396029,320862,80215,70780,471857
2024-07,HX-C0071,0,1,1,58715654,235,85000,1464817,334481,83620,73784,491885
2024-08,HX-C0071,0,1,1,62711763,235,85000,1558726,353593,88398,77999,519990
2024-09,HX-C0071,0,1,1,66761456,235,85000,1653894,372708,93177,82215,548100
2024-10,HX-C0071,0,1,1,70804083,235,85000,1748895,391500,97875,86361,575736
2024-11,HX-C0071,0,1,1,74295306,235,85000,1830939,407127,101781,89809,598717
2024-12,HX-C0071,0,1,1,80647030,235,85000,1980205,437355,109338,96477,643170
2025-01,HX-C0071,0,1,1,87136790,235,85000,2132714,467848,116962,103203,688013
2025-02,HX-C0071,0,1,1,94281621,235,85000,2300618,501240,125310,110568,737118
2025-03,HX-C0071,0,1,1,101212706,235,85000,2463498,533041,133260,117584,783885
2025-04,HX-C0071,0,1,1,111213070,235,85000,2698507,579855,144963,127910,852728
2025-05,HX-C0071,0,1,1,120672069,235,85000,2920793,623249,155812,137483,916544
2025-06,HX-C0071,0,1,1,129350174,235,85000,3124729,662092,165523,146050,973665
2025-07,HX-C0071,0,1,1,137896612,235,85000,3325570,699673,174918,154340,1028931
2025-08,HX-C0071,0,1,1,148738504,235,85000,3580354,747921,186980,164983,1099884
2025-09,HX-C0071,0,1,1,160705312,235,85000,3861574,800890,200222,176668,1177780
2025-10,HX-C0071,0,1,1,171228873,235,85000,4108878,846034,211508,186626,1244168
2025-11,HX-C0071,0,1,1,181764886,235,85000,4356474,890498,222624,196434,1309556
2025-12,HX-C0071,0,1,1,193713723,235,85000,4637272,940957,235239,207565,1383761
2026-01,HX-C0071,0,1,1,205625260,235,85000,4917193,990400,247600,218472,1456472
2026-02,HX-C0071,0,1,1,217389897,235,85000,5193662,1038316,259579,229041,1526936
2026-03,HX-C0071,0,1,1,227556352,235,85000,5432574,1077953,269488,237784,1585225
2026-04,HX-C0071,0,1,1,239548634,235,85000,5714392,1125323,281330,248234,1654887
2026-05,HX-C0071,0,1,1,254501131,235,85000,6065776,1185446,296361,261497,1743304
2026-06,HX-C0071,0,1,1,277896112,235,85000,6615558,1282994,320748,283015,1886757
2026-07,HX-C0071,0,1,1,292996186,235,85000,6970410,1341385,335346,295895,1972626
2026-05,HX-C0072,11,0,1,12214006,285,85000,433099,84640,21160,18672,124472
2026-06,HX-C0072,11,0,1,12522455,285,85000,441889,85697,21424,18905,126026
2026-07,HX-C0072,11,0,1,12897528,285,85000,452579,87093,21773,19213,128079
2024-11,HX-C0073,5,0,1,75797153,235,85000,1866233,414975,103743,91540,610258
2024-12,HX-C0073,5,0,1,76565639,235,85000,1884292,416172,104043,91803,612018
2025-01,HX-C0073,5,0,1,77038914,235,85000,1895414,415792,103948,91720,611460
2025-02,HX-C0073,5,0,1,78673508,235,85000,1933827,421326,105331,92941,619598
2025-03,HX-C0073,5,0,1,81909627,235,85000,2009876,434888,108722,95932,639542
2025-04,HX-C0073,5,0,1,82922168,235,85000,2033670,436994,109248,96397,642639
2025-05,HX-C0073,5,0,1,84877920,235,85000,2079631,443759,110939,97890,652588
2025-06,HX-C0073,5,0,1,87325477,235,85000,2137148,452835,113208,99892,665935
2025-07,HX-C0073,5,0,1,90554960,235,85000,2213041,465605,116401,102708,684714
2025-08,HX-C0073,5,0,1,92390677,235,85000,2256180,471306,117826,103966,693098
2025-09,HX-C0073,5,0,1,96249774,235,85000,2346869,486740,121685,107370,715795
2025-10,HX-C0073,5,0,1,98640739,235,85000,2403057,494798,123699,109148,727645
2025-11,HX-C0073,5,0,1,100319884,235,85000,2442517,499269,124817,110134,734220
2025-12,HX-C0073,5,0,1,100824365,235,85000,2454372,498021,124505,109858,732384
2026-01,HX-C0073,5,0,1,105324562,235,85000,2560127,515650,128912,113747,758309
2026-02,HX-C0073,5,0,1,108384731,235,85000,2632041,526197,131549,116074,773820
2026-03,HX-C0073,5,0,1,108464025,235,85000,2633904,522629,130657,115287,768573
2026-04,HX-C0073,5,0,1,113008945,235,85000,2740710,539722,134930,119057,793709
2026-05,HX-C0073,5,0,1,113999477,235,85000,2763987,540170,135042,119157,794369
