invoice_id,month,entity_id,billed_subscription_cents,credit_cents,net_invoice_cents,collected_cents,live_arr_cents,booked_arr_cents,implementation_dependent,cancellable
2022-12-AG-E0275,2022-12,AG-E0275,474030,0,474030,472607,5688360,5688360,0,0
2023-01-AG-E0275,2023-01,AG-E0275,474883,0,474883,473458,5698596,5698596,0,0
2023-02-AG-E0275,2023-02,AG-E0275,475738,0,475738,474310,5708856,5708856,0,0
2023-03-AG-E0275,2023-03,AG-E0275,476594,0,476594,475164,5719128,5719128,0,0
2023-04-AG-E0275,2023-04,AG-E0275,477452,0,477452,476019,5729424,5729424,0,0
2023-05-AG-E0275,2023-05,AG-E0275,478311,0,478311,476876,5739732,5739732,0,0
2023-06-AG-E0275,2023-06,AG-E0275,493547,0,493547,492066,5922564,5922564,0,0
2023-07-AG-E0275,2023-07,AG-E0275,494435,0,494435,492951,5933220,5933220,0,0
2023-08-AG-E0275,2023-08,AG-E0275,495325,0,495325,493839,5943900,5943900,0,0
2023-09-AG-E0275,2023-09,AG-E0275,496217,2977,493240,491760,5954604,5954604,0,0
2023-10-AG-E0275,2023-10,AG-E0275,497110,0,497110,495618,5965320,5965320,0,0
2023-11-AG-E0275,2023-11,AG-E0275,498005,0,498005,496510,5976060,5976060,0,0
2023-12-AG-E0275,2023-12,AG-E0275,498901,0,498901,497404,5986812,5986812,0,0
2024-01-AG-E0275,2024-01,AG-E0275,499799,0,499799,498299,5997588,5997588,0,0
2024-02-AG-E0275,2024-02,AG-E0275,500699,0,500699,499196,6008388,6008388,0,0
2024-03-AG-E0275,2024-03,AG-E0275,501600,0,501600,500095,6019200,6019200,0,0
2024-04-AG-E0275,2024-04,AG-E0275,502503,0,502503,500995,6030036,6030036,0,0
2024-05-AG-E0275,2024-05,AG-E0275,503408,0,503408,501897,6040896,6040896,0,0
2024-06-AG-E0275,2024-06,AG-E0275,519444,0,519444,517885,6233328,6233328,0,0
2024-07-AG-E0275,2024-07,AG-E0275,520379,0,520379,518817,6244548,6244548,0,0
2024-08-AG-E0275,2024-08,AG-E0275,521316,0,521316,519752,6255792,6255792,0,0
2024-09-AG-E0275,2024-09,AG-E0275,522254,0,522254,520687,6267048,6267048,0,0
2024-10-AG-E0275,2024-10,AG-E0275,523194,0,523194,521624,6278328,6278328,0,0
2024-11-AG-E0275,2024-11,AG-E0275,524136,0,524136,522563,6289632,6289632,0,0
2024-12-AG-E0275,2024-12,AG-E0275,525079,0,525079,523503,6300948,6300948,0,0
2025-01-AG-E0275,2025-01,AG-E0275,526024,0,526024,524445,6312288,6312288,0,0
2025-02-AG-E0275,2025-02,AG-E0275,526971,0,526971,525390,6323652,6323652,0,0
2025-03-AG-E0275,2025-03,AG-E0275,527920,0,527920,526336,6335040,6335040,0,0
2025-04-AG-E0275,2025-04,AG-E0275,528870,0,528870,527283,6346440,6346440,0,0
2025-05-AG-E0275,2025-05,AG-E0275,529822,0,529822,528232,6357864,6357864,0,0
2025-06-AG-E0275,2025-06,AG-E0275,546699,0,546699,545058,6560388,6560388,0,0
2025-07-AG-E0275,2025-07,AG-E0275,547683,0,547683,546039,6572196,6572196,0,0
2025-08-AG-E0275,2025-08,AG-E0275,548669,3292,545377,543740,6584028,6584028,0,0
2025-09-AG-E0275,2025-09,AG-E0275,549657,0,549657,548008,6595884,6595884,0,0
2025-10-AG-E0275,2025-10,AG-E0275,550646,0,550646,548994,6607752,6607752,0,0
2025-11-AG-E0275,2025-11,AG-E0275,551637,0,551637,549982,6619644,6619644,0,0
2025-12-AG-E0275,2025-12,AG-E0275,552630,0,552630,550972,6631560,6631560,0,0
2026-01-AG-E0275,2026-01,AG-E0275,553625,0,553625,551964,6643500,6643500,0,0
2026-02-AG-E0275,2026-02,AG-E0275,554622,0,554622,552958,6655464,6655464,0,0
2026-03-AG-E0275,2026-03,AG-E0275,555620,0,555620,553953,6667440,6667440,0,0
2026-04-AG-E0275,2026-04,AG-E0275,556620,0,556620,554950,6679440,6679440,0,0
2026-05-AG-E0275,2026-05,AG-E0275,557622,0,557622,555949,6691464,6691464,0,0
2026-06-AG-E0275,2026-06,AG-E0275,575384,0,575384,573657,6904608,6904608,0,0
2026-07-AG-E0275,2026-07,AG-E0275,576420,0,576420,574690,6917040,6917040,0,0
2023-06-AG-E0276,2023-06,AG-E0276,299563,0,299563,298664,3594756,3594756,0,0
2023-07-AG-E0276,2023-07,AG-E0276,300243,0,300243,299342,3602916,3602916,0,0
2023-08-AG-E0276,2023-08,AG-E0276,300925,1805,299120,298222,3611100,3611100,0,0
2023-09-AG-E0276,2023-09,AG-E0276,301608,0,301608,300703,3619296,3619296,0,0
2023-10-AG-E0276,2023-10,AG-E0276,302293,0,302293,301386,3627516,3627516,0,0
2023-11-AG-E0276,2023-11,AG-E0276,302980,0,302980,302071,3635760,3635760,0,0
2023-12-AG-E0276,2023-12,AG-E0276,303668,0,303668,302756,3644016,3644016,0,0
2024-01-AG-E0276,2024-01,AG-E0276,304358,0,304358,303444,3652296,3652296,0,0
2024-02-AG-E0276,2024-02,AG-E0276,305049,0,305049,304133,3660588,3660588,0,0
2024-03-AG-E0276,2024-03,AG-E0276,305742,0,305742,304824,3668904,3668904,0,0
2024-04-AG-E0276,2024-04,AG-E0276,306436,0,306436,305516,3677232,3677232,0,0
2024-05-AG-E0276,2024-05,AG-E0276,307132,0,307132,306210,3685584,3685584,0,0
2024-06-AG-E0276,2024-06,AG-E0276,317064,0,317064,316112,3804768,3804768,0,0
2024-07-AG-E0276,2024-07,AG-E0276,317784,0,317784,316830,3813408,3813408,0,0
2024-08-AG-E0276,2024-08,AG-E0276,318506,0,318506,317550,3822072,3822072,0,0
2024-09-AG-E0276,2024-09,AG-E0276,319229,0,319229,318271,3830748,3830748,0,0
2024-10-AG-E0276,2024-10,AG-E0276,319954,0,319954,318994,3839448,3839448,0,0
2024-11-AG-E0276,2024-11,AG-E0276,320681,0,320681,319718,3848172,3848172,0,0
2024-12-AG-E0276,2024-12,AG-E0276,321409,0,321409,320444,3856908,3856908,0,0
2025-01-AG-E0276,2025-01,AG-E0276,322139,0,322139,321172,3865668,3865668,0,0
2025-02-AG-E0276,2025-02,AG-E0276,322871,0,322871,321902,3874452,3874452,0,0
2025-03-AG-E0276,2025-03,AG-E0276,323604,0,323604,322633,3883248,3883248,0,0
2025-04-AG-E0276,2025-04,AG-E0276,324339,0,324339,323365,3892068,3892068,0,0
2025-05-AG-E0276,2025-05,AG-E0276,325076,0,325076,324100,3900912,3900912,0,0
2025-06-AG-E0276,2025-06,AG-E0276,335589,0,335589,334582,4027068,4027068,0,0
2025-07-AG-E0276,2025-07,AG-E0276,336351,2018,334333,333330,4036212,4036212,0,0
2025-08-AG-E0276,2025-08,AG-E0276,337115,0,337115,336103,4045380,4045380,0,0
2025-09-AG-E0276,2025-09,AG-E0276,337881,0,337881,336867,4054572,4054572,0,0
2025-10-AG-E0276,2025-10,AG-E0276,338648,0,338648,337632,4063776,4063776,0,0
2025-11-AG-E0276,2025-11,AG-E0276,339417,0,339417,338398,4073004,4073004,0,0
2025-12-AG-E0276,2025-12,AG-E0276,340188,0,340188,339167,4082256,4082256,0,0
2026-01-AG-E0276,2026-01,AG-E0276,340961,0,340961,339938,4091532,4091532,0,0
2026-02-AG-E0276,2026-02,AG-E0276,341735,0,341735,340709,4100820,4100820,0,0
2026-03-AG-E0276,2026-03,AG-E0276,342511,0,342511,341483,4110132,4110132,0,0
2026-04-AG-E0276,2026-04,AG-E0276,343289,0,343289,342259,4119468,4119468,0,0
2026-05-AG-E0276,2026-05,AG-E0276,344069,0,344069,343036,4128828,4128828,0,0
2026-06-AG-E0276,2026-06,AG-E0276,355196,0,355196,354130,4262352,4262352,0,0
2026-07-AG-E0276,2026-07,AG-E0276,356003,0,356003,354934,4272036,4272036,0,0
2021-08-AG-E0277,2021-08,AG-E0277,258727,1552,257175,256403,3104724,3104724,0,0
2021-09-AG-E0277,2021-09,AG-E0277,259401,0,259401,258622,3112812,3112812,0,0
2021-10-AG-E0277,2021-10,AG-E0277,260077,0,260077,259296,3120924,3120924,0,0
2021-11-AG-E0277,2021-11,AG-E0277,260755,0,260755,259972,3129060,3129060,0,0
2021-12-AG-E0277,2021-12,AG-E0277,261435,0,261435,260650,3137220,3137220,0,0
2022-01-AG-E0277,2022-01,AG-E0277,262116,0,262116,261329,3145392,3145392,0,0
2022-02-AG-E0277,2022-02,AG-E0277,262799,0,262799,262010,3153588,3153588,0,0
2022-03-AG-E0277,2022-03,AG-E0277,263484,0,263484,262693,3161808,3161808,0,0
2022-04-AG-E0277,2022-04,AG-E0277,264171,0,264171,263378,3170052,3170052,0,0
2022-05-AG-E0277,2022-05,AG-E0277,264860,0,264860,264065,3178320,3178320,0,0
2022-06-AG-E0277,2022-06,AG-E0277,265550,0,265550,264753,3186600,3186600,0,0
2022-07-AG-E0277,2022-07,AG-E0277,266242,0,266242,265443,3194904,3194904,0,0
2022-08-AG-E0277,2022-08,AG-E0277,274944,0,274944,274119,3299328,3299328,0,0
2022-09-AG-E0277,2022-09,AG-E0277,275661,0,275661,274834,3307932,3307932,0,0
2022-10-AG-E0277,2022-10,AG-E0277,276380,0,276380,275550,3316560,3316560,0,0
2022-11-AG-E0277,2022-11,AG-E0277,277100,0,277100,276268,3325200,3325200,0,0
2022-12-AG-E0277,2022-12,AG-E0277,277822,0,277822,276988,3333864,3333864,0,0
2023-01-AG-E0277,2023-01,AG-E0277,278546,0,278546,277710,3342552,3342552,0,0
2023-02-AG-E0277,2023-02,AG-E0277,279272,0,279272,278434,3351264,3351264,0,0
2023-03-AG-E0277,2023-03,AG-E0277,280000,0,280000,279160,3360000,3360000,0,0
2023-04-AG-E0277,2023-04,AG-E0277,280730,0,280730,279887,3368760,3368760,0,0
2023-05-AG-E0277,2023-05,AG-E0277,281462,0,281462,280617,3377544,3377544,0,0
2023-06-AG-E0277,2023-06,AG-E0277,282196,0,282196,281349,3386352,3386352,0,0
2023-07-AG-E0277,2023-07,AG-E0277,282932,1697,281235,280391,3395184,3395184,0,0
2023-08-AG-E0277,2023-08,AG-E0277,292180,0,292180,291303,3506160,3506160,0,0
2023-09-AG-E0277,2023-09,AG-E0277,292942,0,292942,292063,3515304,3515304,0,0
2023-10-AG-E0277,2023-10,AG-E0277,293706,0,293706,292824,3524472,3524472,0,0
2023-11-AG-E0277,2023-11,AG-E0277,294472,0,294472,293588,3533664,3533664,0,0
2023-12-AG-E0277,2023-12,AG-E0277,295240,0,295240,294354,3542880,3542880,0,0
2024-01-AG-E0277,2024-01,AG-E0277,296010,0,296010,295121,3552120,3552120,0,0
2024-02-AG-E0277,2024-02,AG-E0277,296782,0,296782,295891,3561384,3561384,0,0
2024-03-AG-E0277,2024-03,AG-E0277,297556,0,297556,296663,3570672,3570672,0,0
2024-04-AG-E0277,2024-04,AG-E0277,298332,0,298332,297437,3579984,3579984,0,0
2024-05-AG-E0277,2024-05,AG-E0277,299110,0,299110,298212,3589320,3589320,0,0
2024-06-AG-E0277,2024-06,AG-E0277,299890,0,299890,298990,3598680,3598680,0,0
2024-07-AG-E0277,2024-07,AG-E0277,300672,0,300672,299769,3608064,3608064,0,0
2024-08-AG-E0277,2024-08,AG-E0277,310499,0,310499,309567,3725988,3725988,0,0
2024-09-AG-E0277,2024-09,AG-E0277,311308,0,311308,310374,3735696,3735696,0,0
2024-10-AG-E0277,2024-10,AG-E0277,312120,0,312120,311183,3745440,3745440,0,0
2024-11-AG-E0277,2024-11,AG-E0277,312934,0,312934,311995,3755208,3755208,0,0
2024-12-AG-E0277,2024-12,AG-E0277,313750,0,313750,312808,3765000,3765000,0,0
2025-01-AG-E0277,2025-01,AG-E0277,314568,0,314568,313624,3774816,3774816,0,0
2025-02-AG-E0277,2025-02,AG-E0277,315388,0,315388,314441,3784656,3784656,0,0
2025-03-AG-E0277,2025-03,AG-E0277,316210,0,316210,315261,3794520,3794520,0,0
2025-04-AG-E0277,2025-04,AG-E0277,317034,0,317034,316082,3804408,3804408,0,0
2025-05-AG-E0277,2025-05,AG-E0277,317860,0,317860,316906,3814320,3814320,0,0
2025-06-AG-E0277,2025-06,AG-E0277,318689,1912,316777,315826,3824268,3824268,0,0
2025-07-AG-E0277,2025-07,AG-E0277,319520,0,319520,318561,3834240,3834240,0,0
2025-08-AG-E0277,2025-08,AG-E0277,329963,0,329963,328973,3959556,3959556,0,0
2025-09-AG-E0277,2025-09,AG-E0277,330823,0,330823,329830,3969876,3969876,0,0
2025-10-AG-E0277,2025-10,AG-E0277,331685,0,331685,330689,3980220,3980220,0,0
2025-11-AG-E0277,2025-11,AG-E0277,332550,0,332550,331552,3990600,3990600,0,0
2025-12-AG-E0277,2025-12,AG-E0277,333417,0,333417,332416,4001004,4001004,0,0
2026-01-AG-E0277,2026-01,AG-E0277,334286,0,334286,333283,4011432,4011432,0,0
2026-02-AG-E0277,2026-02,AG-E0277,335157,0,335157,334151,4021884,4021884,0,0
2026-03-AG-E0277,2026-03,AG-E0277,336031,0,336031,335022,4032372,4032372,0,0
2026-04-AG-E0277,2026-04,AG-E0277,336907,0,336907,335896,4042884,4042884,0,0
2026-05-AG-E0277,2026-05,AG-E0277,337785,0,337785,336771,4053420,4053420,0,0
2026-06-AG-E0277,2026-06,AG-E0277,338666,0,338666,337650,4063992,4063992,0,0
2026-07-AG-E0277,2026-07,AG-E0277,339549,0,339549,338530,4074588,4074588,0,0
2022-10-AG-E0278,2022-10,AG-E0278,467266,0,467266,465864,5607192,5607192,0,0
2022-11-AG-E0278,2022-11,AG-E0278,468107,0,468107,466702,5617284,5617284,0,0
2022-12-AG-E0278,2022-12,AG-E0278,468950,0,468950,467543,5627400,5627400,0,0
2023-01-AG-E0278,2023-01,AG-E0278,469794,0,469794,468384,5637528,5637528,0,0
2023-02-AG-E0278,2023-02,AG-E0278,470640,0,470640,469228,5647680,5647680,0,0
2023-03-AG-E0278,2023-03,AG-E0278,471487,0,471487,470072,5657844,5657844,0,0
2023-04-AG-E0278,2023-04,AG-E0278,472336,0,472336,470918,5668032,5668032,0,0
2023-05-AG-E0278,2023-05,AG-E0278,473186,0,473186,471766,5678232,5678232,0,0
2023-06-AG-E0278,2023-06,AG-E0278,474038,2844,471194,469780,5688456,5688456,0,0
2023-07-AG-E0278,2023-07,AG-E0278,474891,0,474891,473466,5698692,5698692,0,0
2023-08-AG-E0278,2023-08,AG-E0278,475746,0,475746,474318,5708952,5708952,0,0
2023-09-AG-E0278,2023-09,AG-E0278,476602,0,476602,475172,5719224,5719224,0,0
2023-10-AG-E0278,2023-10,AG-E0278,491784,0,491784,490308,5901408,5901408,0,0
2023-11-AG-E0278,2023-11,AG-E0278,492669,0,492669,491190,5912028,5912028,0,0
2023-12-AG-E0278,2023-12,AG-E0278,493556,0,493556,492075,5922672,5922672,0,0
2024-01-AG-E0278,2024-01,AG-E0278,494444,0,494444,492960,5933328,5933328,0,0
2024-02-AG-E0278,2024-02,AG-E0278,495334,0,495334,493847,5944008,5944008,0,0
2024-03-AG-E0278,2024-03,AG-E0278,496226,0,496226,494737,5954712,5954712,0,0
2024-04-AG-E0278,2024-04,AG-E0278,497119,0,497119,495627,5965428,5965428,0,0
2024-05-AG-E0278,2024-05,AG-E0278,498014,0,498014,496519,5976168,5976168,0,0
2024-06-AG-E0278,2024-06,AG-E0278,498910,0,498910,497413,5986920,5986920,0,0
2024-07-AG-E0278,2024-07,AG-E0278,499808,0,499808,498308,5997696,5997696,0,0
2024-08-AG-E0278,2024-08,AG-E0278,500708,0,500708,499205,6008496,6008496,0,0
2024-09-AG-E0278,2024-09,AG-E0278,501609,0,501609,500104,6019308,6019308,0,0
2024-10-AG-E0278,2024-10,AG-E0278,517587,0,517587,516034,6211044,6211044,0,0
2024-11-AG-E0278,2024-11,AG-E0278,518519,0,518519,516963,6222228,6222228,0,0
2024-12-AG-E0278,2024-12,AG-E0278,519452,0,519452,517893,6233424,6233424,0,0
2025-01-AG-E0278,2025-01,AG-E0278,520387,0,520387,518825,6244644,6244644,0,0
2025-02-AG-E0278,2025-02,AG-E0278,521324,0,521324,519760,6255888,6255888,0,0
2025-03-AG-E0278,2025-03,AG-E0278,522262,0,522262,520695,6267144,6267144,0,0
2025-04-AG-E0278,2025-04,AG-E0278,523202,0,523202,521632,6278424,6278424,0,0
2025-05-AG-E0278,2025-05,AG-E0278,524144,3144,521000,519437,6289728,6289728,0,0
2025-06-AG-E0278,2025-06,AG-E0278,525087,0,525087,523511,6301044,6301044,0,0
2025-07-AG-E0278,2025-07,AG-E0278,526032,0,526032,524453,6312384,6312384,0,0
2025-08-AG-E0278,2025-08,AG-E0278,526979,0,526979,525398,6323748,6323748,0,0
2025-09-AG-E0278,2025-09,AG-E0278,527928,0,527928,526344,6335136,6335136,0,0
2025-10-AG-E0278,2025-10,AG-E0278,544745,0,544745,543110,6536940,6536940,0,0
2025-11-AG-E0278,2025-11,AG-E0278,545726,0,545726,544088,6548712,6548712,0,0
2025-12-AG-E0278,2025-12,AG-E0278,546708,0,546708,545067,6560496,6560496,0,0
2026-01-AG-E0278,2026-01,AG-E0278,547692,0,547692,546048,6572304,6572304,0,0
2026-02-AG-E0278,2026-02,AG-E0278,548678,0,548678,547031,6584136,6584136,0,0
2026-03-AG-E0278,2026-03,AG-E0278,549666,0,549666,548017,6595992,6595992,0,0
2026-04-AG-E0278,2026-04,AG-E0278,550655,0,550655,549003,6607860,6607860,0,0
2026-05-AG-E0278,2026-05,AG-E0278,551646,0,551646,549991,6619752,6619752,0,0
2026-06-AG-E0278,2026-06,AG-E0278,552639,0,552639,550981,6631668,6631668,0,0
2026-07-AG-E0278,2026-07,AG-E0278,553634,0,553634,551973,6643608,6643608,0,0
2023-06-AG-E0279,2023-06,AG-E0279,284818,0,284818,283963,3417816,3417816,0,0
2023-07-AG-E0279,2023-07,AG-E0279,285331,0,285331,284475,3423972,3423972,0,0
2023-08-AG-E0279,2023-08,AG-E0279,285845,0,285845,284987,3430140,3430140,0,0
2023-09-AG-E0279,2023-09,AG-E0279,286360,0,286360,285500,3436320,3436320,0,0
2023-10-AG-E0279,2023-10,AG-E0279,286875,0,286875,286014,3442500,3442500,0,0
2023-11-AG-E0279,2023-11,AG-E0279,287391,0,287391,286528,3448692,3448692,0,0
2023-12-AG-E0279,2023-12,AG-E0279,287908,0,287908,287044,3454896,3454896,0,0
2024-01-AG-E0279,2024-01,AG-E0279,288426,0,288426,287560,3461112,3461112,0,0
2024-02-AG-E0279,2024-02,AG-E0279,288945,0,288945,288078,3467340,3467340,0,0
2024-03-AG-E0279,2024-03,AG-E0279,289465,0,289465,288596,3473580,3473580,0,0
2024-04-AG-E0279,2024-04,AG-E0279,289986,0,289986,289116,3479832,3479832,0,0
2024-05-AG-E0279,2024-05,AG-E0279,290508,0,290508,289636,3486096,3486096,0,0
2024-06-AG-E0279,2024-06,AG-E0279,299762,0,299762,298862,3597144,3597144,0,0
2024-07-AG-E0279,2024-07,AG-E0279,300302,0,300302,299401,3603624,3603624,0,0
2024-08-AG-E0279,2024-08,AG-E0279,300843,0,300843,299940,3610116,3610116,0,0
2024-09-AG-E0279,2024-09,AG-E0279,301385,0,301385,300480,3616620,3616620,0,0
2024-10-AG-E0279,2024-10,AG-E0279,301927,0,301927,301021,3623124,3623124,0,0
2024-11-AG-E0279,2024-11,AG-E0279,302470,0,302470,301562,3629640,3629640,0,0
2024-12-AG-E0279,2024-12,AG-E0279,303014,0,303014,302104,3636168,3636168,0,0
2025-01-AG-E0279,2025-01,AG-E0279,303559,0,303559,302648,3642708,3642708,0,0
2025-02-AG-E0279,2025-02,AG-E0279,304105,0,304105,303192,3649260,3649260,0,0
2025-03-AG-E0279,2025-03,AG-E0279,304652,0,304652,303738,3655824,3655824,0,0
2025-04-AG-E0279,2025-04,AG-E0279,305200,1831,303369,302458,3662400,3662400,0,0
2025-05-AG-E0279,2025-05,AG-E0279,305749,0,305749,304831,3668988,3668988,0,0
2025-06-AG-E0279,2025-06,AG-E0279,315488,0,315488,314541,3785856,3785856,0,0
2025-07-AG-E0279,2025-07,AG-E0279,316056,0,316056,315107,3792672,3792672,0,0
2025-08-AG-E0279,2025-08,AG-E0279,316625,0,316625,315675,3799500,3799500,0,0
2025-09-AG-E0279,2025-09,AG-E0279,317195,0,317195,316243,3806340,3806340,0,0
2025-10-AG-E0279,2025-10,AG-E0279,317766,0,317766,316812,3813192,3813192,0,0
2025-11-AG-E0279,2025-11,AG-E0279,318338,0,318338,317382,3820056,3820056,0,0
2025-12-AG-E0279,2025-12,AG-E0279,318911,0,318911,317954,3826932,3826932,0,0
2026-01-AG-E0279,2026-01,AG-E0279,319485,0,319485,318526,3833820,3833820,0,0
2026-02-AG-E0279,2026-02,AG-E0279,320060,0,320060,319099,3840720,3840720,0,0
2026-03-AG-E0279,2026-03,AG-E0279,320636,0,320636,319674,3847632,3847632,0,0
2026-04-AG-E0279,2026-04,AG-E0279,321213,0,321213,320249,3854556,3854556,0,0
2026-05-AG-E0279,2026-05,AG-E0279,321791,0,321791,320825,3861492,3861492,0,0
2026-06-AG-E0279,2026-06,AG-E0279,332041,0,332041,331044,3984492,3984492,0,0
2026-07-AG-E0279,2026-07,AG-E0279,332639,0,332639,331641,3991668,3991668,0,0
2022-10-AG-E0280,2022-10,AG-E0280,946289,0,946289,943450,11355468,11355468,0,0
2022-11-AG-E0280,2022-11,AG-E0280,948116,0,948116,945271,11377392,11377392,0,0
2022-12-AG-E0280,2022-12,AG-E0280,949946,0,949946,947096,11399352,11399352,0,0
2023-01-AG-E0280,2023-01,AG-E0280,951780,0,951780,948924,11421360,11421360,0,0
2023-02-AG-E0280,2023-02,AG-E0280,953617,0,953617,950756,11443404,11443404,0,0
2023-03-AG-E0280,2023-03,AG-E0280,955458,0,955458,952591,11465496,11465496,0,0
2023-04-AG-E0280,2023-04,AG-E0280,957303,5743,951560,948705,11487636,11487636,0,0
2023-05-AG-E0280,2023-05,AG-E0280,959151,0,959151,956273,11509812,11509812,0,0
2023-06-AG-E0280,2023-06,AG-E0280,961003,0,961003,958119,11532036,11532036,0,0
2023-07-AG-E0280,2023-07,AG-E0280,962858,0,962858,959969,11554296,11554296,0,0
2023-08-AG-E0280,2023-08,AG-E0280,964717,0,964717,961822,11576604,11576604,0,0
2023-09-AG-E0280,2023-09,AG-E0280,966579,0,966579,963679,11598948,11598948,0,0
2023-10-AG-E0280,2023-10,AG-E0280,997498,0,997498,994505,11969976,11969976,0,0
2023-11-AG-E0280,2023-11,AG-E0280,999424,0,999424,996425,11993088,11993088,0,0
2023-12-AG-E0280,2023-12,AG-E0280,1001353,0,1001353,998348,12016236,12016236,0,0
2024-01-AG-E0280,2024-01,AG-E0280,1003286,0,1003286,1000276,12039432,12039432,0,0
2024-02-AG-E0280,2024-02,AG-E0280,1005223,0,1005223,1002207,12062676,12062676,0,0
2024-03-AG-E0280,2024-03,AG-E0280,1007164,0,1007164,1004142,12085968,12085968,0,0
2024-04-AG-E0280,2024-04,AG-E0280,1009108,0,1009108,1006080,12109296,12109296,0,0
2024-05-AG-E0280,2024-05,AG-E0280,1011056,0,1011056,1008022,12132672,12132672,0,0
2024-06-AG-E0280,2024-06,AG-E0280,1013008,0,1013008,1009968,12156096,12156096,0,0
2024-07-AG-E0280,2024-07,AG-E0280,1014964,0,1014964,1011919,12179568,12179568,0,0
2024-08-AG-E0280,2024-08,AG-E0280,1016923,0,1016923,1013872,12203076,12203076,0,0
2024-09-AG-E0280,2024-09,AG-E0280,1018886,0,1018886,1015829,12226632,12226632,0,0
2024-10-AG-E0280,2024-10,AG-E0280,1051479,0,1051479,1048324,12617748,12617748,0,0
2024-11-AG-E0280,2024-11,AG-E0280,1053509,0,1053509,1050348,12642108,12642108,0,0
2024-12-AG-E0280,2024-12,AG-E0280,1055543,0,1055543,1052376,12666516,12666516,0,0
2025-01-AG-E0280,2025-01,AG-E0280,1057581,0,1057581,1054408,12690972,12690972,0,0
2025-02-AG-E0280,2025-02,AG-E0280,1059623,0,1059623,1056444,12715476,12715476,0,0
2025-03-AG-E0280,2025-03,AG-E0280,1061669,6370,1055299,1052133,12740028,12740028,0,0
2025-04-AG-E0280,2025-04,AG-E0280,1063719,0,1063719,1060527,12764628,12764628,0,0
2025-05-AG-E0280,2025-05,AG-E0280,1065773,0,1065773,1062575,12789276,12789276,0,0
2025-06-AG-E0280,2025-06,AG-E0280,1067831,0,1067831,1064627,12813972,12813972,0,0
2025-07-AG-E0280,2025-07,AG-E0280,1069893,0,1069893,1066683,12838716,12838716,0,0
2025-08-AG-E0280,2025-08,AG-E0280,1071959,0,1071959,1068743,12863508,12863508,0,0
2025-09-AG-E0280,2025-09,AG-E0280,1074029,0,1074029,1070806,12888348,12888348,0,0
2025-10-AG-E0280,2025-10,AG-E0280,1108386,0,1108386,1105060,13300632,13300632,0,0
2025-11-AG-E0280,2025-11,AG-E0280,1110526,0,1110526,1107194,13326312,13326312,0,0
2025-12-AG-E0280,2025-12,AG-E0280,1112670,0,1112670,1109331,13352040,13352040,0,0
2026-01-AG-E0280,2026-01,AG-E0280,1114818,0,1114818,1111473,13377816,13377816,0,0
2026-02-AG-E0280,2026-02,AG-E0280,1116970,0,1116970,1113619,13403640,13403640,0,0
2026-03-AG-E0280,2026-03,AG-E0280,1119126,0,1119126,1115768,13429512,13429512,0,0
2026-04-AG-E0280,2026-04,AG-E0280,1121287,0,1121287,1117923,13455444,13455444,0,0
2026-05-AG-E0280,2026-05,AG-E0280,1123452,0,1123452,1120081,13481424,13481424,0,0
2026-06-AG-E0280,2026-06,AG-E0280,1125621,0,1125621,1122244,13507452,13507452,0,0
2026-07-AG-E0280,2026-07,AG-E0280,1127794,0,1127794,1124410,13533528,13533528,0,0
2023-07-AG-E0281,2023-07,AG-E0281,186137,0,186137,185578,2233644,2233644,0,0
2023-08-AG-E0281,2023-08,AG-E0281,186472,0,186472,185912,2237664,2237664,0,0
2023-09-AG-E0281,2023-09,AG-E0281,186808,0,186808,186247,2241696,2241696,0,0
2023-10-AG-E0281,2023-10,AG-E0281,187144,0,187144,186582,2245728,2245728,0,0
2023-11-AG-E0281,2023-11,AG-E0281,187481,0,187481,186918,2249772,2249772,0,0
2023-12-AG-E0281,2023-12,AG-E0281,187818,0,187818,187254,2253816,2253816,0,0
2024-01-AG-E0281,2024-01,AG-E0281,188156,0,188156,187591,2257872,2257872,0,0
2024-02-AG-E0281,2024-02,AG-E0281,188495,0,188495,187929,2261940,2261940,0,0
2024-03-AG-E0281,2024-03,AG-E0281,188834,0,188834,188267,2266008,2266008,0,0
2024-04-AG-E0281,2024-04,AG-E0281,189174,0,189174,188606,2270088,2270088,0,0
2024-05-AG-E0281,2024-05,AG-E0281,189515,0,189515,188946,2274180,2274180,0,0
2024-06-AG-E0281,2024-06,AG-E0281,189856,0,189856,189286,2278272,2278272,0,0
2024-07-AG-E0281,2024-07,AG-E0281,195904,0,195904,195316,2350848,2350848,0,0
