month,entity_id,parent_id,segment,active,mrr_cents,usage_units,support_tickets,credit_cents
2026-03,AG-E0071,AG-P053,Upper mid-market,1,316460,138,2,0
2026-04,AG-E0071,AG-P053,Upper mid-market,1,317030,144,1,0
2026-05,AG-E0071,AG-P053,Upper mid-market,1,317601,139,2,0
2026-06,AG-E0071,AG-P053,Upper mid-market,1,318173,148,3,0
2026-07,AG-E0071,AG-P053,Upper mid-market,1,318746,150,6,0
2022-11,AG-E0072,AG-P190,Enterprise,1,314468,147,3,0
2022-12,AG-E0072,AG-P190,Enterprise,1,315065,136,1,0
2023-01,AG-E0072,AG-P190,Enterprise,1,315663,144,1,0
2023-02,AG-E0072,AG-P190,Enterprise,1,316262,145,4,0
2023-03,AG-E0072,AG-P190,Enterprise,1,316862,144,4,0
2023-04,AG-E0072,AG-P190,Enterprise,1,317464,147,1,0
2023-05,AG-E0072,AG-P190,Enterprise,1,318067,143,2,1908
2023-06,AG-E0072,AG-P190,Enterprise,1,318671,139,1,0
2023-07,AG-E0072,AG-P190,Enterprise,1,319276,138,3,0
2023-08,AG-E0072,AG-P190,Enterprise,1,319882,141,6,0
2023-09,AG-E0072,AG-P190,Enterprise,1,320489,147,6,0
2023-10,AG-E0072,AG-P190,Enterprise,1,321097,140,1,0
2023-11,AG-E0072,AG-P190,Enterprise,1,331358,140,4,0
2023-12,AG-E0072,AG-P190,Enterprise,1,331987,149,4,0
2024-01,AG-E0072,AG-P190,Enterprise,1,332617,148,3,0
2024-02,AG-E0072,AG-P190,Enterprise,1,333248,146,1,0
2024-03,AG-E0072,AG-P190,Enterprise,1,333881,146,4,0
2024-04,AG-E0072,AG-P190,Enterprise,1,334515,158,2,0
2024-05,AG-E0072,AG-P190,Enterprise,1,335150,151,5,0
2024-06,AG-E0072,AG-P190,Enterprise,1,335786,152,5,0
2024-07,AG-E0072,AG-P190,Enterprise,1,336423,158,4,0
2024-08,AG-E0072,AG-P190,Enterprise,1,337062,151,5,0
2024-09,AG-E0072,AG-P190,Enterprise,1,337702,157,2,0
2024-10,AG-E0072,AG-P190,Enterprise,1,338343,160,4,0
2024-11,AG-E0072,AG-P190,Enterprise,1,349155,170,2,0
2024-12,AG-E0072,AG-P190,Enterprise,1,349818,157,4,0
2025-01,AG-E0072,AG-P190,Enterprise,1,350482,157,3,0
2025-02,AG-E0072,AG-P190,Enterprise,1,351147,160,1,0
2025-03,AG-E0072,AG-P190,Enterprise,1,351814,168,3,0
2025-04,AG-E0072,AG-P190,Enterprise,1,352482,162,1,2114
2025-05,AG-E0072,AG-P190,Enterprise,1,353151,168,2,0
2025-06,AG-E0072,AG-P190,Enterprise,1,353821,163,4,0
2025-07,AG-E0072,AG-P190,Enterprise,1,354493,163,1,0
2025-08,AG-E0072,AG-P190,Enterprise,1,355166,157,4,0
2025-09,AG-E0072,AG-P190,Enterprise,1,355840,157,1,0
2025-10,AG-E0072,AG-P190,Enterprise,1,356516,173,2,0
2025-11,AG-E0072,AG-P190,Enterprise,1,367909,161,0,0
2025-12,AG-E0072,AG-P190,Enterprise,1,368607,158,5,0
2026-01,AG-E0072,AG-P190,Enterprise,1,369307,168,1,0
2026-02,AG-E0072,AG-P190,Enterprise,1,370008,174,6,0
2026-03,AG-E0072,AG-P190,Enterprise,1,370710,171,0,0
2026-04,AG-E0072,AG-P190,Enterprise,1,371414,161,3,0
2026-05,AG-E0072,AG-P190,Enterprise,1,372119,178,3,0
2026-06,AG-E0072,AG-P190,Enterprise,1,372825,170,1,0
2026-07,AG-E0072,AG-P190,Enterprise,1,373533,174,2,0
2023-04,AG-E0073,AG-P160,Mid-market,1,229436,105,1,1376
2023-05,AG-E0073,AG-P160,Mid-market,1,229849,106,2,0
2023-06,AG-E0073,AG-P160,Mid-market,1,230263,98,1,0
2023-07,AG-E0073,AG-P160,Mid-market,1,230677,105,4,0
2023-08,AG-E0073,AG-P160,Mid-market,1,231092,112,3,0
2023-09,AG-E0073,AG-P160,Mid-market,1,231508,103,1,0
2023-10,AG-E0073,AG-P160,Mid-market,1,231925,104,3,0
2023-11,AG-E0073,AG-P160,Mid-market,1,232342,106,3,0
2023-12,AG-E0073,AG-P160,Mid-market,1,232760,107,0,0
2024-01,AG-E0073,AG-P160,Mid-market,1,233179,101,5,0
2024-02,AG-E0073,AG-P160,Mid-market,1,233599,107,0,0
2024-03,AG-E0073,AG-P160,Mid-market,1,234019,100,2,0
2024-04,AG-E0073,AG-P160,Mid-market,1,241473,112,3,0
2024-05,AG-E0073,AG-P160,Mid-market,1,241908,110,3,0
2024-06,AG-E0073,AG-P160,Mid-market,1,242343,121,1,0
2024-07,AG-E0073,AG-P160,Mid-market,1,242779,106,5,0
2024-08,AG-E0073,AG-P160,Mid-market,1,243216,108,3,0
2024-09,AG-E0073,AG-P160,Mid-market,1,243654,111,3,0
2024-10,AG-E0073,AG-P160,Mid-market,1,244093,118,3,0
2024-11,AG-E0073,AG-P160,Mid-market,1,244532,110,4,0
2024-12,AG-E0073,AG-P160,Mid-market,1,244972,106,2,0
2025-01,AG-E0073,AG-P160,Mid-market,1,245413,119,2,0
2025-02,AG-E0073,AG-P160,Mid-market,1,245855,109,3,0
2025-03,AG-E0073,AG-P160,Mid-market,1,246298,107,3,1477
2025-04,AG-E0073,AG-P160,Mid-market,1,254144,118,4,0
2025-05,AG-E0073,AG-P160,Mid-market,1,254601,109,2,0
2025-06,AG-E0073,AG-P160,Mid-market,1,255059,117,3,0
2025-07,AG-E0073,AG-P160,Mid-market,1,255518,112,0,0
2025-08,AG-E0073,AG-P160,Mid-market,1,255978,120,6,0
2025-09,AG-E0073,AG-P160,Mid-market,1,256439,120,2,0
2025-10,AG-E0073,AG-P160,Mid-market,1,256901,129,3,0
2025-11,AG-E0073,AG-P160,Mid-market,1,257363,116,2,0
2025-12,AG-E0073,AG-P160,Mid-market,1,257826,111,6,0
2026-01,AG-E0073,AG-P160,Mid-market,1,258290,122,3,0
2026-02,AG-E0073,AG-P160,Mid-market,1,258755,119,3,0
2026-03,AG-E0073,AG-P160,Mid-market,1,259221,106,4,0
2026-04,AG-E0073,AG-P160,Mid-market,1,267478,128,2,0
2026-05,AG-E0073,AG-P160,Mid-market,1,267959,116,1,0
2026-06,AG-E0073,AG-P160,Mid-market,1,268441,116,2,0
2026-07,AG-E0073,AG-P160,Mid-market,1,268924,123,0,0
2021-08,AG-E0074,AG-P010,Enterprise,1,343987,158,3,0
2021-09,AG-E0074,AG-P010,Enterprise,1,345009,148,6,0
2021-10,AG-E0074,AG-P010,Enterprise,1,346034,156,4,0
2021-11,AG-E0074,AG-P010,Enterprise,1,347062,159,2,0
2021-12,AG-E0074,AG-P010,Enterprise,1,348093,149,4,0
2022-01,AG-E0074,AG-P010,Enterprise,1,349127,155,2,0
2022-02,AG-E0074,AG-P010,Enterprise,1,350164,166,1,0
2022-03,AG-E0074,AG-P010,Enterprise,1,351204,154,1,0
2022-04,AG-E0074,AG-P010,Enterprise,1,352247,159,5,0
2022-05,AG-E0074,AG-P010,Enterprise,1,353293,164,0,0
2022-06,AG-E0074,AG-P010,Enterprise,1,354342,156,2,0
2022-07,AG-E0074,AG-P010,Enterprise,1,355394,163,1,0
2022-08,AG-E0074,AG-P010,Enterprise,1,367143,156,1,0
2022-09,AG-E0074,AG-P010,Enterprise,1,368233,175,1,0
2022-10,AG-E0074,AG-P010,Enterprise,1,369327,162,1,0
2022-11,AG-E0074,AG-P010,Enterprise,1,370424,167,2,0
2022-12,AG-E0074,AG-P010,Enterprise,1,371524,166,3,0
2023-01,AG-E0074,AG-P010,Enterprise,1,372627,172,2,0
2023-02,AG-E0074,AG-P010,Enterprise,1,373734,160,3,0
2023-03,AG-E0074,AG-P010,Enterprise,1,374844,167,2,2249
2023-04,AG-E0074,AG-P010,Enterprise,1,375957,165,2,0
2023-05,AG-E0074,AG-P010,Enterprise,1,377074,164,3,0
2023-06,AG-E0074,AG-P010,Enterprise,1,378194,182,4,0
2023-07,AG-E0074,AG-P010,Enterprise,1,379317,163,3,0
2023-08,AG-E0074,AG-P010,Enterprise,1,391857,173,0,0
2023-09,AG-E0074,AG-P010,Enterprise,1,393021,174,1,0
2023-10,AG-E0074,AG-P010,Enterprise,1,394188,180,1,0
2023-11,AG-E0074,AG-P010,Enterprise,1,395359,189,0,0
2023-12,AG-E0074,AG-P010,Enterprise,1,396533,186,1,0
2024-01,AG-E0074,AG-P010,Enterprise,1,397711,182,0,0
2024-02,AG-E0074,AG-P010,Enterprise,1,398892,175,1,0
2024-03,AG-E0074,AG-P010,Enterprise,1,400077,188,2,0
2024-04,AG-E0074,AG-P010,Enterprise,1,401265,180,0,0
2024-05,AG-E0074,AG-P010,Enterprise,1,402457,178,2,0
2024-06,AG-E0074,AG-P010,Enterprise,1,403652,186,0,0
2024-07,AG-E0074,AG-P010,Enterprise,1,404851,180,3,0
2024-08,AG-E0074,AG-P010,Enterprise,1,418235,198,0,0
2024-09,AG-E0074,AG-P010,Enterprise,1,419477,185,1,0
2024-10,AG-E0074,AG-P010,Enterprise,1,420723,184,3,0
2024-11,AG-E0074,AG-P010,Enterprise,1,421972,186,5,0
2024-12,AG-E0074,AG-P010,Enterprise,1,423225,201,1,0
2025-01,AG-E0074,AG-P010,Enterprise,1,424482,178,2,0
2025-02,AG-E0074,AG-P010,Enterprise,1,425743,187,3,2554
2025-03,AG-E0074,AG-P010,Enterprise,1,427007,194,2,0
2025-04,AG-E0074,AG-P010,Enterprise,1,428275,187,0,0
2025-05,AG-E0074,AG-P010,Enterprise,1,429547,192,1,0
2025-06,AG-E0074,AG-P010,Enterprise,1,430823,190,4,0
2025-07,AG-E0074,AG-P010,Enterprise,1,432102,204,2,0
2025-08,AG-E0074,AG-P010,Enterprise,1,446387,207,1,0
2025-09,AG-E0074,AG-P010,Enterprise,1,447713,210,1,0
2025-10,AG-E0074,AG-P010,Enterprise,1,449043,193,3,0
2025-11,AG-E0074,AG-P010,Enterprise,1,450377,205,1,0
2025-12,AG-E0074,AG-P010,Enterprise,1,451715,202,1,0
2026-01,AG-E0074,AG-P010,Enterprise,1,453057,186,3,0
2026-02,AG-E0074,AG-P010,Enterprise,1,454403,205,1,0
2026-03,AG-E0074,AG-P010,Enterprise,1,455753,202,1,0
2026-04,AG-E0074,AG-P010,Enterprise,1,457107,192,2,0
2026-05,AG-E0074,AG-P010,Enterprise,1,458465,206,1,0
2026-06,AG-E0074,AG-P010,Enterprise,1,459827,213,2,0
2026-07,AG-E0074,AG-P010,Enterprise,1,461193,197,1,0
2022-10,AG-E0075,AG-P128,Enterprise,1,572361,266,1,0
2022-11,AG-E0075,AG-P128,Enterprise,1,573391,272,1,0
2022-12,AG-E0075,AG-P128,Enterprise,1,574423,273,2,0
2023-01,AG-E0075,AG-P128,Enterprise,1,575457,249,0,0
2023-02,AG-E0075,AG-P128,Enterprise,1,576493,290,3,3458
2023-03,AG-E0075,AG-P128,Enterprise,1,577531,277,3,0
2023-04,AG-E0075,AG-P128,Enterprise,1,578571,262,3,0
2023-05,AG-E0075,AG-P128,Enterprise,1,579612,244,2,0
2023-06,AG-E0075,AG-P128,Enterprise,1,580655,280,4,0
2023-07,AG-E0075,AG-P128,Enterprise,1,581700,269,3,0
2023-08,AG-E0075,AG-P128,Enterprise,1,582747,261,1,0
2023-09,AG-E0075,AG-P128,Enterprise,1,583796,264,2,0
2023-10,AG-E0075,AG-P128,Enterprise,1,602392,269,4,0
2023-11,AG-E0075,AG-P128,Enterprise,1,603476,271,0,0
2023-12,AG-E0075,AG-P128,Enterprise,1,604562,276,0,0
2024-01,AG-E0075,AG-P128,Enterprise,1,605650,269,2,0
2024-02,AG-E0075,AG-P128,Enterprise,1,606740,273,3,0
2024-03,AG-E0075,AG-P128,Enterprise,1,607832,267,0,0
2024-04,AG-E0075,AG-P128,Enterprise,1,608926,302,5,0
2024-05,AG-E0075,AG-P128,Enterprise,1,610022,278,2,0
2024-06,AG-E0075,AG-P128,Enterprise,1,611120,283,2,0
2024-07,AG-E0075,AG-P128,Enterprise,1,612220,283,1,0
2024-08,AG-E0075,AG-P128,Enterprise,1,613322,268,1,0
2024-09,AG-E0075,AG-P128,Enterprise,1,614426,286,3,0
2024-10,AG-E0075,AG-P128,Enterprise,1,633998,295,1,0
2024-11,AG-E0075,AG-P128,Enterprise,1,635139,283,1,0
2024-12,AG-E0075,AG-P128,Enterprise,1,636282,289,4,0
2025-01,AG-E0075,AG-P128,Enterprise,1,637427,283,1,3824
2025-02,AG-E0075,AG-P128,Enterprise,1,638574,291,2,0
2025-03,AG-E0075,AG-P128,Enterprise,1,639723,286,2,0
2025-04,AG-E0075,AG-P128,Enterprise,1,640875,292,2,0
2025-05,AG-E0075,AG-P128,Enterprise,1,642029,300,5,0
2025-06,AG-E0075,AG-P128,Enterprise,1,643185,276,1,0
2025-07,AG-E0075,AG-P128,Enterprise,1,644343,276,6,0
2025-08,AG-E0075,AG-P128,Enterprise,1,645503,290,3,0
2025-09,AG-E0075,AG-P128,Enterprise,1,646665,288,4,0
2025-10,AG-E0075,AG-P128,Enterprise,1,667264,288,3,0
2025-11,AG-E0075,AG-P128,Enterprise,1,668465,295,0,0
2025-12,AG-E0075,AG-P128,Enterprise,1,669668,296,2,0
2026-01,AG-E0075,AG-P128,Enterprise,1,670873,312,5,0
2026-02,AG-E0075,AG-P128,Enterprise,1,672081,314,5,0
2026-03,AG-E0075,AG-P128,Enterprise,1,673291,314,2,0
2026-04,AG-E0075,AG-P128,Enterprise,1,674503,298,2,0
2026-05,AG-E0075,AG-P128,Enterprise,1,675717,314,5,0
2026-06,AG-E0075,AG-P128,Enterprise,1,676933,318,4,0
2026-07,AG-E0075,AG-P128,Enterprise,1,678151,324,6,0
2021-08,AG-E0076,AG-P179,Mid-market,1,234678,103,5,0
2021-09,AG-E0076,AG-P179,Mid-market,1,235100,111,5,0
2021-10,AG-E0076,AG-P179,Mid-market,1,235523,103,4,0
2021-11,AG-E0076,AG-P179,Mid-market,1,235947,108,2,0
2021-12,AG-E0076,AG-P179,Mid-market,1,236372,100,4,0
2022-01,AG-E0076,AG-P179,Mid-market,1,236797,105,2,0
2022-02,AG-E0076,AG-P179,Mid-market,1,237223,109,4,0
2022-03,AG-E0076,AG-P179,Mid-market,1,237650,107,2,0
2022-04,AG-E0076,AG-P179,Mid-market,1,238078,108,5,0
2022-05,AG-E0076,AG-P179,Mid-market,1,238507,100,2,0
2022-06,AG-E0076,AG-P179,Mid-market,1,238936,105,2,0
2022-07,AG-E0076,AG-P179,Mid-market,1,239366,108,6,0
2022-08,AG-E0076,AG-P179,Mid-market,1,246991,110,4,0
2022-09,AG-E0076,AG-P179,Mid-market,1,247436,121,5,0
2022-10,AG-E0076,AG-P179,Mid-market,1,247881,109,4,0
2022-11,AG-E0076,AG-P179,Mid-market,1,248327,109,1,0
2022-12,AG-E0076,AG-P179,Mid-market,1,248774,108,0,0
2023-01,AG-E0076,AG-P179,Mid-market,1,249222,116,2,1495
2023-02,AG-E0076,AG-P179,Mid-market,1,249671,116,4,0
2023-03,AG-E0076,AG-P179,Mid-market,1,250120,116,2,0
2023-04,AG-E0076,AG-P179,Mid-market,1,250570,114,1,0
2023-05,AG-E0076,AG-P179,Mid-market,1,251021,117,5,0
2023-06,AG-E0076,AG-P179,Mid-market,1,251473,111,3,0
2023-07,AG-E0076,AG-P179,Mid-market,1,251926,114,3,0
2023-08,AG-E0076,AG-P179,Mid-market,1,259951,119,3,0
2023-09,AG-E0076,AG-P179,Mid-market,1,260419,119,5,0
2023-10,AG-E0076,AG-P179,Mid-market,1,260888,115,1,0
2023-11,AG-E0076,AG-P179,Mid-market,1,261358,111,10,0
2023-12,AG-E0076,AG-P179,Mid-market,1,261828,115,2,0
2024-01,AG-E0076,AG-P179,Mid-market,1,262299,119,3,0
2024-02,AG-E0076,AG-P179,Mid-market,1,262771,127,3,0
2024-03,AG-E0076,AG-P179,Mid-market,1,263244,114,4,0
2024-04,AG-E0076,AG-P179,Mid-market,1,263718,119,3,0
2024-05,AG-E0076,AG-P179,Mid-market,1,264193,121,4,0
2024-06,AG-E0076,AG-P179,Mid-market,1,264669,119,4,0
2024-07,AG-E0076,AG-P179,Mid-market,1,265145,124,3,0
2024-08,AG-E0076,AG-P179,Mid-market,1,273591,130,5,0
2024-09,AG-E0076,AG-P179,Mid-market,1,274083,132,2,0
2024-10,AG-E0076,AG-P179,Mid-market,1,274576,136,2,0
2024-11,AG-E0076,AG-P179,Mid-market,1,275070,127,2,0
2024-12,AG-E0076,AG-P179,Mid-market,1,275565,115,4,1653
2025-01,AG-E0076,AG-P179,Mid-market,1,276061,131,7,0
2025-02,AG-E0076,AG-P179,Mid-market,1,276558,127,5,0
2025-03,AG-E0076,AG-P179,Mid-market,1,277056,118,4,0
2025-04,AG-E0076,AG-P179,Mid-market,1,277555,126,3,0
2025-05,AG-E0076,AG-P179,Mid-market,1,278055,127,6,0
2025-06,AG-E0076,AG-P179,Mid-market,1,278555,126,1,0
2025-07,AG-E0076,AG-P179,Mid-market,1,279056,121,3,0
2025-08,AG-E0076,AG-P179,Mid-market,1,287945,126,1,0
2025-09,AG-E0076,AG-P179,Mid-market,1,288463,137,6,0
2025-10,AG-E0076,AG-P179,Mid-market,1,288982,132,3,0
2025-11,AG-E0076,AG-P179,Mid-market,1,289502,135,4,0
2025-12,AG-E0076,AG-P179,Mid-market,1,290023,137,0,0
2026-01,AG-E0076,AG-P179,Mid-market,1,290545,137,2,0
2026-02,AG-E0076,AG-P179,Mid-market,1,291068,124,4,0
2026-03,AG-E0076,AG-P179,Mid-market,1,291592,127,5,0
2026-04,AG-E0076,AG-P179,Mid-market,1,292117,134,0,0
2026-05,AG-E0076,AG-P179,Mid-market,1,292643,134,3,0
2026-06,AG-E0076,AG-P179,Mid-market,1,293170,134,3,0
2026-07,AG-E0076,AG-P179,Mid-market,1,293698,137,1,0
2023-08,AG-E0077,AG-P115,Public sector,1,554004,255,3,0
2023-09,AG-E0077,AG-P115,Public sector,1,555301,247,5,0
2023-10,AG-E0077,AG-P115,Public sector,1,556602,255,0,0
2023-11,AG-E0077,AG-P115,Public sector,1,557906,254,0,0
2023-12,AG-E0077,AG-P115,Public sector,1,559213,236,5,0
2024-01,AG-E0077,AG-P115,Public sector,1,560523,259,3,0
2024-02,AG-E0077,AG-P115,Public sector,1,561836,268,0,0
2024-03,AG-E0077,AG-P115,Public sector,1,563152,269,2,0
2024-04,AG-E0077,AG-P115,Public sector,1,564471,260,2,0
2024-05,AG-E0077,AG-P115,Public sector,1,565793,243,3,0
2024-06,AG-E0077,AG-P115,Public sector,1,567118,253,2,0
2024-07,AG-E0077,AG-P115,Public sector,1,568446,240,2,0
2024-08,AG-E0077,AG-P115,Public sector,1,586871,266,6,0
2024-09,AG-E0077,AG-P115,Public sector,1,588245,281,2,0
2024-10,AG-E0077,AG-P115,Public sector,1,589623,260,0,0
2024-11,AG-E0077,AG-P115,Public sector,1,591004,271,3,3546
2024-12,AG-E0077,AG-P115,Public sector,1,592388,270,1,0
2025-01,AG-E0077,AG-P115,Public sector,1,593775,264,4,0
2025-02,AG-E0077,AG-P115,Public sector,1,595166,276,3,0
2025-03,AG-E0077,AG-P115,Public sector,1,596560,276,2,0
2025-04,AG-E0077,AG-P115,Public sector,1,597957,262,0,0
2025-05,AG-E0077,AG-P115,Public sector,1,599357,263,1,0
2025-06,AG-E0077,AG-P115,Public sector,1,600761,267,1,0
2025-07,AG-E0077,AG-P115,Public sector,1,602168,281,3,0
2025-08,AG-E0077,AG-P115,Public sector,1,621686,284,0,0
2025-09,AG-E0077,AG-P115,Public sector,1,623142,280,1,0
2025-10,AG-E0077,AG-P115,Public sector,1,624601,295,1,0
2025-11,AG-E0077,AG-P115,Public sector,1,626064,298,2,0
2025-12,AG-E0077,AG-P115,Public sector,1,627530,294,2,0
2026-01,AG-E0077,AG-P115,Public sector,1,629000,266,0,0
2026-02,AG-E0077,AG-P115,Public sector,1,630473,282,2,0
2026-03,AG-E0077,AG-P115,Public sector,1,631950,278,2,0
2026-04,AG-E0077,AG-P115,Public sector,1,633430,278,3,0
2026-05,AG-E0077,AG-P115,Public sector,1,634914,302,1,0
2026-06,AG-E0077,AG-P115,Public sector,1,636401,277,4,0
2026-07,AG-E0077,AG-P115,Public sector,1,637891,292,1,0
2022-03,AG-E0078,AG-P127,Enterprise,1,441640,211,6,0
2022-04,AG-E0078,AG-P127,Enterprise,1,442505,199,3,0
2022-05,AG-E0078,AG-P127,Enterprise,1,443372,193,1,0
2022-06,AG-E0078,AG-P127,Enterprise,1,444240,194,3,0
2022-07,AG-E0078,AG-P127,Enterprise,1,445110,191,4,0
2022-08,AG-E0078,AG-P127,Enterprise,1,445982,199,1,0
2022-09,AG-E0078,AG-P127,Enterprise,1,446855,201,2,0
2022-10,AG-E0078,AG-P127,Enterprise,1,447730,210,2,0
2022-11,AG-E0078,AG-P127,Enterprise,1,448607,198,0,2691
2022-12,AG-E0078,AG-P127,Enterprise,1,449486,209,2,0
2023-01,AG-E0078,AG-P127,Enterprise,1,450366,205,1,0
2023-02,AG-E0078,AG-P127,Enterprise,1,451248,209,8,0
2023-03,AG-E0078,AG-P127,Enterprise,1,465696,221,0,0
2023-04,AG-E0078,AG-P127,Enterprise,1,466608,225,2,0
2023-05,AG-E0078,AG-P127,Enterprise,1,467522,221,2,0
2023-06,AG-E0078,AG-P127,Enterprise,1,468438,227,3,0
2023-07,AG-E0078,AG-P127,Enterprise,1,469355,214,5,0
2023-08,AG-E0078,AG-P127,Enterprise,1,470274,211,2,0
2023-09,AG-E0078,AG-P127,Enterprise,1,471195,211,1,0
2023-10,AG-E0078,AG-P127,Enterprise,1,472118,218,5,0
2023-11,AG-E0078,AG-P127,Enterprise,1,473043,206,2,0
2023-12,AG-E0078,AG-P127,Enterprise,1,473969,213,1,0
2024-01,AG-E0078,AG-P127,Enterprise,1,474897,204,1,0
2024-02,AG-E0078,AG-P127,Enterprise,1,475827,227,1,0
2024-03,AG-E0078,AG-P127,Enterprise,1,491062,223,5,0
2024-04,AG-E0078,AG-P127,Enterprise,1,492024,236,2,0
2024-05,AG-E0078,AG-P127,Enterprise,1,492988,239,2,0
2024-06,AG-E0078,AG-P127,Enterprise,1,493954,218,3,0
2024-07,AG-E0078,AG-P127,Enterprise,1,494921,226,2,0
2024-08,AG-E0078,AG-P127,Enterprise,1,495890,231,3,0
2024-09,AG-E0078,AG-P127,Enterprise,1,496861,213,3,0
2024-10,AG-E0078,AG-P127,Enterprise,1,497834,244,0,2987
2024-11,AG-E0078,AG-P127,Enterprise,1,498809,236,3,0
2024-12,AG-E0078,AG-P127,Enterprise,1,499786,220,0,0
2025-01,AG-E0078,AG-P127,Enterprise,1,500765,215,2,0
2025-02,AG-E0078,AG-P127,Enterprise,1,501746,236,4,0
2025-03,AG-E0078,AG-P127,Enterprise,1,517811,226,3,0
2025-04,AG-E0078,AG-P127,Enterprise,1,518825,210,3,0
2025-05,AG-E0078,AG-P127,Enterprise,1,519841,248,2,0
2025-06,AG-E0078,AG-P127,Enterprise,1,520859,244,2,0
2025-07,AG-E0078,AG-P127,Enterprise,1,521879,239,3,0
2025-08,AG-E0078,AG-P127,Enterprise,1,522901,236,6,0
2025-09,AG-E0078,AG-P127,Enterprise,1,523925,238,1,0
2025-10,AG-E0078,AG-P127,Enterprise,1,524951,254,3,0
2025-11,AG-E0078,AG-P127,Enterprise,1,525979,241,3,0
2025-12,AG-E0078,AG-P127,Enterprise,1,527009,241,2,0
2026-01,AG-E0078,AG-P127,Enterprise,1,528041,230,4,0
2026-02,AG-E0078,AG-P127,Enterprise,1,529075,235,0,0
2026-03,AG-E0078,AG-P127,Enterprise,1,546015,240,1,0
2026-04,AG-E0078,AG-P127,Enterprise,1,547084,263,3,0
2026-05,AG-E0078,AG-P127,Enterprise,1,548155,239,4,0
2026-06,AG-E0078,AG-P127,Enterprise,1,549229,234,2,0
2026-07,AG-E0078,AG-P127,Enterprise,1,550305,259,1,0
2021-09,AG-E0079,AG-P128,Upper mid-market,1,112854,53,4,0
2021-10,AG-E0079,AG-P128,Upper mid-market,1,113057,51,4,0
2021-11,AG-E0079,AG-P128,Upper mid-market,1,113261,48,3,0
2021-12,AG-E0079,AG-P128,Upper mid-market,1,113465,48,3,0
2022-01,AG-E0079,AG-P128,Upper mid-market,1,113669,55,3,0
2022-02,AG-E0079,AG-P128,Upper mid-market,1,113874,53,5,0
2022-03,AG-E0079,AG-P128,Upper mid-market,1,114079,48,11,0
2022-04,AG-E0079,AG-P128,Upper mid-market,1,114284,51,3,0
2022-05,AG-E0079,AG-P128,Upper mid-market,1,114490,50,3,0
2022-06,AG-E0079,AG-P128,Upper mid-market,1,114696,51,6,0
2022-07,AG-E0079,AG-P128,Upper mid-market,1,114902,52,6,0
2022-08,AG-E0079,AG-P128,Upper mid-market,1,115109,50,6,0
2022-09,AG-E0079,AG-P128,Upper mid-market,1,118776,52,1,0
2022-10,AG-E0079,AG-P128,Upper mid-market,1,118990,55,2,713
2022-11,AG-E0079,AG-P128,Upper mid-market,1,119204,53,3,0
2022-12,AG-E0079,AG-P128,Upper mid-market,1,119419,51,1,0
2023-01,AG-E0079,AG-P128,Upper mid-market,1,119634,53,4,0
2023-02,AG-E0079,AG-P128,Upper mid-market,1,119849,56,3,0
2023-03,AG-E0079,AG-P128,Upper mid-market,1,120065,53,1,0
2023-04,AG-E0079,AG-P128,Upper mid-market,1,120281,53,2,0
2023-05,AG-E0079,AG-P128,Upper mid-market,1,120498,56,0,0
2023-06,AG-E0079,AG-P128,Upper mid-market,1,120715,55,1,0
2023-07,AG-E0079,AG-P128,Upper mid-market,1,120932,55,1,0
2023-08,AG-E0079,AG-P128,Upper mid-market,1,121150,54,0,0
2023-09,AG-E0079,AG-P128,Upper mid-market,1,125009,57,4,0
2023-10,AG-E0079,AG-P128,Upper mid-market,1,125234,55,5,0
2023-11,AG-E0079,AG-P128,Upper mid-market,1,125459,57,1,0
2023-12,AG-E0079,AG-P128,Upper mid-market,1,125685,56,4,0
2024-01,AG-E0079,AG-P128,Upper mid-market,1,125911,54,4,0
2024-02,AG-E0079,AG-P128,Upper mid-market,1,126138,58,5,0
2024-03,AG-E0079,AG-P128,Upper mid-market,1,126365,55,3,0
2024-04,AG-E0079,AG-P128,Upper mid-market,1,126592,60,1,0
2024-05,AG-E0079,AG-P128,Upper mid-market,1,126820,63,6,0
2024-06,AG-E0079,AG-P128,Upper mid-market,1,127048,58,0,0
2024-07,AG-E0079,AG-P128,Upper mid-market,1,127277,58,5,0
2024-08,AG-E0079,AG-P128,Upper mid-market,1,127506,56,6,0
2024-09,AG-E0079,AG-P128,Upper mid-market,1,131568,64,3,789
2024-10,AG-E0079,AG-P128,Upper mid-market,1,131805,60,10,0
2024-11,AG-E0079,AG-P128,Upper mid-market,1,132042,60,2,0
2024-12,AG-E0079,AG-P128,Upper mid-market,1,132280,61,7,0
2025-01,AG-E0079,AG-P128,Upper mid-market,1,132518,60,3,0
2025-02,AG-E0079,AG-P128,Upper mid-market,1,132757,59,1,0
2025-03,AG-E0079,AG-P128,Upper mid-market,1,132996,60,4,0
2025-04,AG-E0079,AG-P128,Upper mid-market,1,133235,63,4,0
2025-05,AG-E0079,AG-P128,Upper mid-market,1,133475,61,3,0
2025-06,AG-E0079,AG-P128,Upper mid-market,1,133715,61,2,0
2025-07,AG-E0079,AG-P128,Upper mid-market,1,133956,60,4,0
2025-08,AG-E0079,AG-P128,Upper mid-market,1,134197,63,1,0
2025-09,AG-E0079,AG-P128,Upper mid-market,1,138472,66,4,0
2025-10,AG-E0079,AG-P128,Upper mid-market,1,138721,64,3,0
2025-11,AG-E0079,AG-P128,Upper mid-market,1,138971,63,5,0
